sample_id	computed_gender	call_rate	lrr_median	lrr_sd	lrr_auto	baf_sd	baf_conc	baf_auto	n_sites	n_hets	x_nonpar_n_hets	par1_n_hets	xtr_n_hets	par2_n_hets	x_nonpar_baf_corr	x_nonpar_lrr_median	y_nonpar_lrr_median	mt_lrr_median	lrr_gc_rel_ess	lrr_gc_0	lrr_gc_1	lrr_gc_2
BOXER_BI_89079_JOHNSON_55061	F	0.9958	-0.0425	0.2679	0.0483	0.0380	0.5042	-0.0091	164517	29646	804	149	0	0	0.0404	-0.0520	nan	nan	0.2480	-2.3891	9.4741	-8.9664
BOXER_BI_89095_JOHNSON_55817	M	0.9970	-0.0265	0.1453	0.0636	0.0330	0.4985	0.0009	164518	31664	0	72	0	0	-0.0000	-0.4750	nan	nan	0.0823	-0.7883	3.0935	-2.9435
BOXER_BI_89127_JOHNSON_60254	M	0.9964	-0.0325	0.1428	0.0523	0.0372	0.4962	-0.0010	164520	36595	0	129	0	0	-0.0000	-0.4660	nan	nan	0.0302	-0.5474	2.2606	-2.3408
BOXER_BI_89129_JOHNSON_60326	F	0.9974	-0.0290	0.1168	0.0391	0.0297	0.5057	0.0169	164518	31438	640	130	0	0	0.0313	-0.0180	nan	nan	0.0248	-0.4075	1.5765	-1.5316
BOXER_BI_89143_JOHNSON_63407	M	0.9975	-0.0145	0.1148	0.0422	0.0279	0.5039	0.0144	164518	30961	0	205	0	0	-0.0000	-0.4330	nan	nan	0.0442	-0.5424	2.2714	-2.4072
BOXER_BI_89189_JOHNSON_67030	F	0.9963	-0.0350	0.1345	0.0597	0.0346	0.5056	0.0134	164514	35264	641	81	0	0	0.0347	-0.0190	nan	nan	0.0914	-0.6868	2.6951	-2.5808
BOXER_BI_89072_JOHNSON_46709	F	0.9838	0.0020	0.3281	0.0957	0.0725	0.5176	0.0366	164518	30767	694	167	0	0	0.0691	0.0730	nan	nan	0.0830	-1.8696	9.0513	-10.3743
BOXER_BI_89117_JOHNSON_59732	F	0.2560	-2.3130	1.3106	0.0270	0.1214	0.5028	0.0172	164511	20848	700	28	0	0	0.1023	-2.0980	nan	nan	0.0191	1.3148	-15.9371	16.5255
BOXER_BI_89097_JOHNSON_56802	M	0.9732	-0.0065	0.2964	0.0418	0.0735	0.5048	0.0228	164519	23418	0	115	0	0	-0.0000	-0.3710	nan	nan	0.0260	-0.4645	2.5756	-3.2996
BOXER_BI_89604_UPPSALA_RD58	M	0.9830	0.0450	0.4663	0.0862	0.0519	0.5134	0.0437	164515	34099	0	212	0	0	-0.0000	-0.3100	nan	nan	0.0181	-1.0022	5.6075	-7.1701
BOXER_BI_89131_JOHNSON_61251	M	0.9954	0.0110	0.2729	0.1206	0.0467	0.5145	0.0425	164517	32647	0	196	0	0	-0.0000	-0.2970	nan	nan	0.0591	-0.8965	4.8321	-6.0961
BOXER_BI_89074_JOHNSON_52770	F	0.9874	0.0085	0.3440	0.2708	0.0632	0.5483	0.1296	164518	27641	699	35	0	0	0.0600	0.1040	nan	nan	0.0975	-1.3622	7.3771	-9.4282
BOXER_BI_89153_JOHNSON_64020	M	0.9911	0.0395	0.3257	0.0778	0.0507	0.5030	0.0110	164518	38071	0	210	0	0	-0.0000	-0.2940	nan	nan	0.0532	-0.2716	2.2764	-3.6320
BOXER_BI_89107_JOHNSON_58306	F	0.9825	-0.0090	0.3282	0.1400	0.0604	0.5180	0.0327	164517	35126	1259	111	0	0	0.0613	0.0820	nan	nan	0.1245	-0.4315	3.3668	-5.4081
BOXER_BI_89177_JOHNSON_66388	F	0.9962	-0.0185	0.2527	0.1227	0.0459	0.4921	0.0122	164518	35020	1142	169	0	0	0.0458	0.0510	nan	nan	0.0950	0.0018	0.9106	-1.9490
BOXER_BI_89133_JOHNSON_61896	F	0.9861	0.0035	0.3821	0.0544	0.0548	0.5041	0.0258	164515	28596	1033	168	0	0	0.0519	0.0880	nan	nan	0.0491	-1.8687	8.7796	-9.9953
BOXER_BI_89199_JOHNSON_68082	M	0.9960	-0.0040	0.2467	0.1093	0.0454	0.5070	0.0128	164517	37414	0	39	0	0	-0.0000	-0.3610	nan	nan	0.0633	-0.2521	1.8458	-2.6952
BOXER_BI_89155_JOHNSON_64103	F	0.9941	-0.0100	0.2761	0.1080	0.0500	0.5074	0.0297	164518	29913	1553	175	0	0	0.0507	0.0550	nan	nan	0.0636	-1.3209	6.3777	-7.5240
BOXER_BI_5545_BROAD_5545	F	0.9880	-0.0115	0.3214	0.2400	0.0648	0.5668	0.1908	164518	33759	943	137	0	0	0.0613	0.0620	nan	nan	0.0723	-1.8619	8.2270	-8.8840
BOXER_BI_89202_JOHNSON_70247	F	0.9954	0.0100	0.2016	0.0952	0.0407	0.5009	0.0179	164520	39068	1052	224	0	0	0.0448	0.0590	nan	nan	0.0300	0.0317	0.5946	-1.5205
BOXER_BI_89079_JOHNSON_55061-1	F	0.1866	-3.8168	1.9163	0.0405	0.1216	0.5115	0.0321	164497	9844	318	16	0	0	0.0999	-3.6280	nan	nan	0.0080	-0.4203	-14.8706	15.0991
BOXER_BI_12661_UPPSALA_RD4	F	0.9783	-0.0450	0.5456	0.0223	0.0595	0.5039	0.0001	164519	39427	783	99	0	0	0.0511	-0.0480	nan	nan	0.5542	-6.4854	25.8316	-24.1995
BOXER_BI_89111_JOHNSON_59106	M	0.9948	0.0110	0.2451	0.1111	0.0419	0.5096	0.0171	164514	39303	0	180	0	0	-0.0000	-0.2940	nan	nan	0.1025	-0.0172	0.9824	-2.2185
BOXER_BI_6597_BROAD_6597	F	0.9804	-0.0080	0.4296	0.1797	0.0763	0.5165	0.0505	164518	31010	705	165	0	0	0.0697	0.0960	nan	nan	0.1350	-3.4262	14.8838	-15.7360
BOXER_BI_89137_JOHNSON_62011	M	0.9808	-0.0015	0.2735	0.0926	0.0731	0.5119	0.0235	164518	35889	0	153	0	0	-0.0000	-0.3680	nan	nan	0.0471	-0.8734	4.4341	-5.5092
BOXER_BI_89081_JOHNSON_55107	F	0.8756	-0.1128	0.7921	0.1710	0.1118	0.5098	0.0178	164517	25762	799	96	0	0	0.1033	0.0470	nan	nan	0.1515	-6.8177	30.1707	-32.6509
BOXER_BI_89159_JOHNSON_64427	M	0.9941	-0.0065	0.2236	0.0427	0.0494	0.5039	0.0033	164516	37069	0	141	0	0	-0.0000	-0.3640	nan	nan	0.1006	-1.5314	6.8509	-7.3671
BOXER_BI_89113_JOHNSON_59449	F	0.9813	-0.0135	0.3020	0.0741	0.0647	0.5126	0.0353	164519	30147	1267	136	0	0	0.0605	0.0540	nan	nan	0.0605	-1.1626	5.8246	-7.2959
BOXER_BI_89183_JOHNSON_66490	M	0.9948	0.0010	0.2456	0.1246	0.0439	0.5035	0.0222	164520	34728	0	86	0	0	-0.0000	-0.3320	nan	nan	0.0300	-0.3644	2.2910	-3.3389
BOXER_BI_89139_JOHNSON_62298	F	0.9932	-0.0165	0.2863	0.1076	0.0425	0.5088	0.0299	164518	42409	1372	115	0	0	0.0465	0.0700	nan	nan	0.0790	-1.7124	7.8783	-8.8805
BOXER_BI_15881_BROAD_15881	F	0.9934	-0.0005	0.2782	0.1994	0.0475	0.5312	0.0873	164519	31345	1441	122	0	0	0.0469	0.0650	nan	nan	0.0429	-0.9596	4.7111	-5.5877
BOXER_BI_89101_JOHNSON_57201	M	0.7277	-0.6725	1.1388	0.1580	0.1215	0.5012	0.0209	164517	14643	0	36	0	0	-0.0000	-1.0860	nan	nan	0.2609	-8.6728	31.5454	-27.0637
BOXER_BI_89091_JOHNSON_55115	M	0.9846	0.0148	0.3997	0.2044	0.0668	0.5393	0.1004	164519	30990	0	233	0	0	-0.0000	-0.3100	nan	nan	0.1180	-2.6975	12.9270	-14.8807
BOXER_BI_89601_UPPSALA_RD54	F	0.9833	-0.0038	0.3575	0.1339	0.0523	0.5150	0.0411	164519	34830	587	220	0	0	0.0534	0.0910	nan	nan	0.0799	-1.9657	9.4062	-10.8568
BOXER_BI_89125_JOHNSON_60249	F	0.9959	-0.0065	0.2327	0.0975	0.0401	0.5099	0.0136	164516	40572	1072	134	0	0	0.0385	0.0430	nan	nan	0.0430	-0.6815	3.4968	-4.2669
BOXER_BI_89068_JOHNSON_44368	F	0.9803	0.0097	0.3496	0.1145	0.0617	0.5050	0.0271	164515	25832	645	119	0	0	0.0560	0.0580	nan	nan	0.1092	-0.6214	4.0519	-5.8801
BOXER_BI_89147_JOHNSON_63489	F	0.9966	-0.0115	0.2165	0.1057	0.0405	0.4993	0.0157	164518	30995	1332	92	0	0	0.0434	0.0310	nan	nan	0.0545	-0.1471	1.2371	-2.1472
BOXER_BI_89093_JOHNSON_55116	M	0.9915	0.0070	0.3023	0.1388	0.0534	0.5090	0.0365	164516	20099	0	41	0	0	-0.0000	-0.3220	nan	nan	0.0593	-0.9333	5.0021	-6.2878
BOXER_BI_89171_JOHNSON_66167	F	0.9942	-0.0020	0.3026	0.1128	0.0504	0.5073	0.0231	164518	37636	1173	137	0	0	0.0511	0.0650	nan	nan	0.0683	-1.4743	7.3612	-8.7777
BOXER_BI_89127_JOHNSON_60254-1	F	0.2455	-2.4600	1.3241	0.0332	0.1198	0.5000	-0.0019	164512	19199	629	29	0	0	0.1050	-2.2120	nan	nan	0.0201	1.5149	-16.9859	17.4567
BOXER_BI_89195_JOHNSON_67404	M	0.9954	-0.0020	0.2763	0.0974	0.0455	0.5092	0.0355	164516	33197	0	113	0	0	-0.0000	-0.3580	nan	nan	0.0485	-0.8855	4.6467	-5.7783
BOXER_BI_89149_JOHNSON_63591	M	0.9958	-0.0035	0.2358	0.0749	0.0430	0.5033	0.0100	164516	35965	0	202	0	0	-0.0000	-0.3590	nan	nan	0.0433	-0.6435	3.4884	-4.6053
BOXER_BI_89173_JOHNSON_66217	F	0.9863	0.0095	0.3544	0.1209	0.0506	0.5084	0.0249	164518	38221	1020	171	0	0	0.0524	0.0760	nan	nan	0.0788	-1.7276	8.6980	-10.5003
BOXER_BI_89129_JOHNSON_60326-1	F	0.8269	0.0105	0.2171	0.1096	0.1252	0.7248	0.6326	164517	35745	540	117	0	0	0.1404	-0.1140	nan	nan	0.0333	-0.5022	2.7602	-3.5506
BOXER_BI_89197_JOHNSON_67413	M	0.9941	0.0003	0.2514	0.0853	0.0395	0.5033	0.0034	164517	34297	0	199	0	0	-0.0000	-0.3470	nan	nan	0.0921	-1.6381	7.2818	-7.7291
BOXER_BI_89151_JOHNSON_63640	M	0.9952	0.0103	0.2272	0.1110	0.0395	0.4924	0.0191	164516	37908	0	214	0	0	-0.0000	-0.3240	nan	nan	0.0549	-0.0152	0.7264	-1.4688
BOXER_BI_89103_JOHNSON_57578	F	0.9454	-0.2270	0.7294	0.2098	0.0933	0.5258	0.0644	164517	26210	686	165	0	0	0.0852	0.0250	nan	nan	0.3528	-7.7469	31.0921	-29.8329
BOXER_BI_89175_JOHNSON_66277	M	0.9926	-0.0003	0.2817	0.1360	0.0431	0.5115	0.0274	164517	36124	0	96	0	0	-0.0000	-0.3130	nan	nan	0.0651	-1.1073	5.6500	-7.1252
BOXER_BI_89602_UPPSALA_RD56	F	0.9864	-0.0090	0.3663	0.1178	0.0485	0.5101	0.0348	164519	35486	1456	152	0	0	0.0458	0.0790	nan	nan	0.0820	-2.0638	9.8278	-11.3549
BOXER_BI_89198_JOHNSON_67847	F	0.9930	-0.0085	0.2872	0.1094	0.0407	0.5141	0.0172	164517	34381	962	97	0	0	0.0389	0.0550	nan	nan	0.0949	-1.9286	8.7736	-9.6085
BOXER_BI_89070_JOHNSON_44786	F	0.9789	0.0170	0.4302	0.1671	0.0639	0.5167	0.0580	164516	30741	706	163	0	0	0.0592	0.1260	nan	nan	0.1286	-2.1401	11.1796	-13.9519
BOXER_BI_89105_JOHNSON_57901	F	0.8015	-0.3140	1.0281	0.1637	0.1194	0.5090	0.0171	164518	18690	850	42	0	0	0.1079	-0.1730	nan	nan	0.3336	-8.5257	31.4814	-27.7532
BOXER_BI_89095_JOHNSON_55817-1	M	0.8672	-0.1813	0.6821	0.0396	0.0909	0.5086	0.0308	164518	27962	0	61	0	0	-0.0000	-0.6450	nan	nan	0.1026	-2.0048	6.2207	-3.5904
BOXER_BI_89603_UPPSALA_RD57	F	0.9621	-0.0410	0.5965	0.0631	0.0579	0.5115	0.0295	164519	37979	1174	99	0	0	0.0551	0.0190	nan	nan	0.0714	-2.8383	11.8550	-11.5846
BOXER_BI_89954_UPPSALA_2.6.43	F	0.9419	-0.1145	0.7418	0.0367	0.0958	0.5085	0.0242	164518	34582	1003	132	0	0	0.0877	-0.1050	nan	nan	0.4376	-8.5603	34.3375	-33.0040
BOXER_BI_5565_BROAD_5565	F	0.9933	-0.0085	0.2902	0.1521	0.0446	0.5077	0.0319	164518	28787	1282	136	0	0	0.0439	0.0650	nan	nan	0.1107	-2.0845	9.5675	-10.6164
BOXER_BI_89955_UPPSALA_2.6.44	M	0.9314	-0.1460	0.8080	0.0482	0.0927	0.5116	0.0417	164518	32811	0	134	0	0	-0.0000	-0.7910	nan	nan	0.5162	-9.4275	36.7753	-34.1090
BOXER_BI_6470_BROAD_6470	M	0.7508	-0.5675	1.3437	0.0871	0.1175	0.5047	-0.0019	164518	11105	0	6	0	0	-0.0000	-0.5860	nan	nan	0.3330	-12.9006	49.4715	-45.8147
BOXER_BI_26869_BROAD_26869	F	0.9975	-0.0325	0.1522	0.0295	0.0357	0.5051	0.0158	164518	30250	709	203	0	0	0.0336	-0.0140	nan	nan	0.1919	-1.2099	4.7506	-4.4889
BOXER_BI_89607_UPPSALA_2.6.7	F	0.9066	-0.2010	0.8372	0.0599	0.0985	0.5094	0.0225	164520	31888	507	115	0	0	0.0895	-0.2180	nan	nan	0.4980	-9.1318	35.2521	-32.3235
BOXER_BI_9734_BROAD_9734	F	0.3306	-2.0115	1.3862	0.0237	0.1374	0.5238	0.0871	164511	7991	212	8	0	0	0.1132	-1.8620	nan	nan	0.0327	0.4572	-8.9800	6.9228
BOXER_BI_89957_UPPSALA_2.6.48	M	0.9439	-0.0965	0.7485	0.0571	0.0911	0.5186	0.0648	164518	32080	0	186	0	0	-0.0000	-0.6830	nan	nan	0.4939	-8.5860	33.8041	-31.6666
BOXER_BI_89608_UPPSALA_2.6.15	F	0.9382	-0.1310	0.7626	0.0555	0.0870	0.5133	0.0389	164518	35908	862	148	0	0	0.0799	-0.1480	nan	nan	0.5090	-8.7066	34.0576	-31.7698
BOXER_BI_89958_UPPSALA_2.6.54	F	0.9886	-0.0058	0.3989	0.0516	0.0505	0.4946	0.0202	164518	25222	890	48	0	0	0.0472	0.0440	nan	nan	0.2734	-4.1780	17.3101	-17.1441
BOXER_BI_3228_BROAD_3228	M	0.9638	-0.0885	0.6886	0.0521	0.0735	0.5147	0.0316	164516	29193	0	51	0	0	-0.0000	-0.6830	nan	nan	0.4833	-8.0677	32.0037	-30.4494
BOXER_BI_11571_BROAD_11571	F	0.9861	-0.0135	0.5149	0.0519	0.0630	0.5126	0.0118	164515	30238	628	145	0	0	0.0565	0.0360	nan	nan	0.3566	-5.9422	24.5651	-24.3936
BOXER_BI_5249_BROAD_5249	F	0.9964	-0.0168	0.1448	0.0213	0.0379	0.5000	-0.0017	164518	33870	1297	139	0	0	0.0376	-0.0140	nan	nan	0.1279	-0.8585	3.3122	-2.9944
BOXER_BI_12333_BROAD_12333	F	0.9969	-0.0200	0.1381	0.0353	0.0324	0.5041	0.0132	164517	33704	1332	110	0	0	0.0327	-0.0270	nan	nan	0.1261	-0.7591	2.8051	-2.4385
BOXER_BI_89609_UPPSALA_2.6.21	F	0.9623	-0.0880	0.7371	0.0518	0.0785	0.5163	0.0303	164518	33045	902	96	0	0	0.0726	-0.1260	nan	nan	0.5130	-8.8898	35.3309	-33.5169
BOXER_BI_24408_BROAD_24408	M	0.9969	-0.0085	0.1401	0.0235	0.0352	0.5004	0.0029	164517	38472	0	141	0	0	-0.0000	-0.4240	nan	nan	0.0958	-0.6443	2.4296	-2.1242
BOXER_BI_89959_UPPSALA_2.6.62	F	0.9874	-0.0305	0.4980	0.0485	0.0547	0.5098	0.0323	164517	36634	1347	149	0	0	0.0485	0.0030	nan	nan	0.3328	-5.5947	23.2480	-23.1447
BOXER_BI_89161_JOHNSON_64620	F	0.9945	-0.0070	0.2649	0.0934	0.0451	0.5017	0.0028	164515	29033	1325	18	0	0	0.0470	0.0740	nan	nan	0.0999	-1.7961	8.2159	-9.0798
BOXER_BI_89115_JOHNSON_59717	M	0.9950	0.0130	0.2469	0.0756	0.0386	0.4972	0.0040	164514	21183	0	175	0	0	-0.0000	-0.2890	nan	nan	0.0499	-0.2087	1.6139	-2.5928
BOXER_BI_89185_JOHNSON_66544	F	0.9952	-0.0105	0.2211	0.0810	0.0388	0.5139	0.0295	164516	39166	1018	150	0	0	0.0413	0.0470	nan	nan	0.0539	-0.9485	4.5918	-5.4588
BOXER_BI_89141_JOHNSON_62499	M	0.9946	0.0020	0.2688	0.1208	0.0389	0.5046	0.0249	164516	31554	0	121	0	0	-0.0000	0.0600	nan	nan	0.0581	-0.2359	1.9281	-3.0565
BOXER_BI_89203_JOHNSON_71334	M	0.9956	0.0072	0.2244	0.1048	0.0381	0.5065	0.0280	164513	36742	0	154	0	0	-0.0000	-0.3200	nan	nan	0.0597	-1.0431	5.1074	-5.9596
BOXER_BI_89163_JOHNSON_65018	M	0.9950	0.0025	0.2034	0.0538	0.0394	0.5102	0.0131	164515	32885	0	135	0	0	-0.0000	-0.3300	nan	nan	0.0454	-0.8694	4.2108	-4.8364
BOXER_BI_19856_UPPSALA_RD22	F	0.9911	0.0000	0.3491	0.1346	0.0458	0.5177	0.0291	164517	32471	1226	179	0	0	0.0438	0.0870	nan	nan	0.0966	-2.3708	10.8986	-12.0606
BOXER_BI_89187_JOHNSON_66828	F	0.9948	-0.0133	0.2109	0.0844	0.0379	0.5099	0.0150	164517	35815	1154	241	0	0	0.0387	0.0410	nan	nan	0.0323	-0.6513	3.2604	-4.0141
BOXER_BI_7291_BROAD_7291	F	0.9576	-0.0115	0.5513	0.1868	0.0971	0.5326	0.0829	164515	31136	1263	133	0	0	0.0926	0.0830	nan	nan	0.2280	-5.1716	21.5513	-21.5812
BOXER_BI_89204_JOHNSON_74434	F	0.9953	-0.0130	0.2032	0.0813	0.0390	0.5070	0.0093	164518	34023	960	60	0	0	0.0412	0.0300	nan	nan	0.0232	-0.6113	2.8151	-3.1323
BOXER_BI_89083_JOHNSON_55109	F	0.8471	-0.2685	0.8256	0.0496	0.0884	0.5048	0.0174	164519	30497	820	111	0	0	0.0812	-0.1570	nan	nan	0.0673	-2.5371	8.4250	-6.6589
BOXER_BI_19861_UPPSALA_RD31	F	0.9900	-0.0060	0.3505	0.1276	0.0500	0.5141	0.0461	164519	35550	1384	123	0	0	0.0490	0.0730	nan	nan	0.1005	-2.2580	10.3311	-11.4277
BOXER_BI_89167_JOHNSON_65483	F	0.9946	-0.0100	0.2519	0.0623	0.0421	0.5076	0.0209	164517	36057	1638	184	0	0	0.0427	0.0670	nan	nan	0.0425	-0.9299	4.6615	-5.4668
BOXER_BI_89123_JOHNSON_59762	M	0.9964	0.0055	0.2169	0.1067	0.0385	0.5086	0.0160	164519	29766	0	197	0	0	-0.0000	-0.3210	nan	nan	0.0700	-0.0680	1.0473	-2.1336
BOXER_BI_89191_JOHNSON_67113	M	0.9952	0.0015	0.2080	0.0965	0.0427	0.5141	0.0159	164517	33397	0	183	0	0	-0.0000	-0.3270	nan	nan	0.0364	-0.8944	4.0302	-4.4483
BOXER_BI_89145_JOHNSON_63465	M	0.5715	-0.9460	1.6525	0.3054	0.1216	0.5057	0.0041	164515	8386	0	18	0	0	-0.0000	-0.6195	nan	nan	0.0201	-4.3336	18.5853	-23.8476
BOXER_BI_89207_JOHNSON_64026	F	0.9934	-0.0130	0.3104	0.1589	0.0457	0.5076	0.0179	164516	33676	1112	171	0	0	0.0422	0.0480	nan	nan	0.2244	-3.0570	12.9964	-13.3921
BOXER_BI_89169_JOHNSON_66062	F	0.9953	-0.0150	0.2005	0.0757	0.0382	0.5096	0.0265	164518	37219	1348	220	0	0	0.0401	0.0360	nan	nan	0.0392	-0.7683	3.5868	-4.0699
BOXER_BI_25517_UPPSALA_RD34	M	0.9872	0.0058	0.3663	0.1735	0.0510	0.5193	0.0478	164518	34035	0	63	0	0	-0.0000	-0.2900	nan	nan	0.1058	-2.3696	11.3377	-13.1458
BOXER_BI_89193_JOHNSON_67290	F	0.9948	-0.0135	0.2330	0.0858	0.0401	0.5064	0.0212	164519	36348	866	148	0	0	0.0390	0.0420	nan	nan	0.0772	-1.3475	6.1419	-6.8751
BOXER_BI_12683_BROAD_12683	F	0.9945	-0.0137	0.2527	0.1478	0.0427	0.5140	0.0445	164518	32879	914	65	0	0	0.0393	0.0460	nan	nan	0.0554	-1.2446	5.6270	-6.2726
BOXER_BI_89209_JOHNSON_55138	F	0.9399	-0.1007	0.6820	0.1787	0.0872	0.5205	0.0589	164517	28735	583	171	0	0	0.0816	0.0270	nan	nan	0.2597	-6.5297	26.0433	-25.3404
BOXER_BI_89089_JOHNSON_55113	F	0.9541	-0.0385	0.6344	0.0577	0.0546	0.5109	0.0355	164517	25634	1388	126	0	0	0.0544	0.0030	nan	nan	0.1143	-3.7690	15.2574	-14.6865
BOXER_BI_89600_UPPSALA_RD47	F	0.7463	-0.5035	1.1910	0.0614	0.1187	0.5087	0.0275	164519	20145	469	81	0	0	0.1066	-0.6070	nan	nan	0.3939	-12.3517	47.4724	-44.4234
BOXER_BI_89610_UPPSALA_2.6.23	M	0.8822	-0.2415	0.9079	0.0429	0.1038	0.5144	0.0310	164517	24229	0	111	0	0	-0.0000	-0.9540	nan	nan	0.4714	-10.1510	39.4024	-36.9700
BOXER_BI_24488_BROAD_24488	M	0.9966	-0.0150	0.1358	0.0113	0.0392	0.5022	0.0048	164518	40901	0	232	0	0	-0.0000	-0.4470	nan	nan	0.1170	-0.7257	2.7310	-2.4009
BOXER_BI_89611_UPPSALA_2.6.24	M	0.9643	-0.0790	0.6907	0.0436	0.0788	0.5200	0.0504	164517	32807	0	35	0	0	-0.0000	-0.6710	nan	nan	0.4571	-8.1220	32.6063	-31.2964
BOXER_BI_3423_BROAD_3423	F	0.9854	-0.0285	0.5076	0.0486	0.0577	0.5119	0.0320	164516	34338	1151	198	0	0	0.0557	0.0320	nan	nan	0.3559	-5.7896	23.9614	-23.9029
BOXER_BI_18540_BROAD_18540	F	0.9970	-0.0320	0.1258	0.0207	0.0347	0.5055	0.0226	164516	33895	674	203	0	0	0.0353	-0.0270	nan	nan	0.0347	-0.3263	1.0748	-0.8935
BOXER_BI_89951_UPPSALA_2.6.28	M	0.9803	-0.0140	0.5522	0.0767	0.0673	0.5106	0.0289	164517	36981	0	67	0	0	-0.0000	-0.4340	nan	nan	0.2728	-5.9297	24.9832	-25.2241
BOXER_BI_25317_BROAD_25317	M	0.9974	-0.0175	0.1375	0.0275	0.0351	0.5034	0.0061	164518	29190	0	237	0	0	-0.0000	-0.4380	nan	nan	0.0830	-0.5116	1.8429	-1.5011
BOXER_BI_89952_UPPSALA_2.6.33	F	0.9240	-0.1930	0.8415	0.0554	0.0970	0.5160	0.0494	164518	37362	1189	157	0	0	0.0898	-0.1870	nan	nan	0.5018	-9.5673	37.1129	-34.3401
BOXER_BI_3671_BROAD_3671	F	0.8677	-0.3327	1.0418	0.0238	0.1064	0.5012	0.0115	164518	25754	411	91	0	0	0.0960	-0.3390	nan	nan	0.5134	-11.8514	46.1543	-42.8563
BOXER_BI_12672_BROAD_12672	F	0.7652	0.0140	0.5401	0.0398	0.1240	0.6325	0.3040	164520	39078	651	110	0	0	0.1171	0.0790	nan	nan	0.3785	-6.2416	25.6892	-25.0606
BOXER_BI_4914_BROAD_4914	M	0.9980	-0.0060	0.1235	0.0279	0.0366	0.5009	0.0036	164516	33470	0	71	0	0	-0.0000	-0.3960	nan	nan	0.0071	0.2090	-0.8827	0.8810
BOXER_BI_4909_BROAD_4909	F	0.9155	-0.1870	0.8997	0.0349	0.1022	0.5042	0.0082	164518	27929	901	181	0	0	0.0923	-0.2080	nan	nan	0.4920	-10.4778	41.3363	-39.1731
BOXER_BI_26042_BROAD_26042	M	0.9979	-0.0120	0.1318	0.0215	0.0384	0.5020	-0.0138	164516	29601	0	112	0	0	-0.0000	-0.4135	nan	nan	0.0073	-0.1295	0.3199	-0.1401
BOXER_BI_3677_BROAD_3677	F	0.9979	-0.0210	0.1279	0.0073	0.0372	0.5040	0.0207	164517	32539	447	208	0	0	0.0367	-0.0130	nan	nan	0.0170	-0.2010	0.6602	-0.5138
BOXER_BI_29849_BROAD_29849	M	0.9977	-0.0200	0.1302	0.0168	0.0372	0.4999	0.0123	164516	22473	0	42	0	0	-0.0000	-0.0170	nan	nan	0.0682	-0.5658	2.1746	-2.0230
BOXER_BI_89953_UPPSALA_2.6.41	F	0.9559	-0.2275	0.7408	0.0485	0.0863	0.5160	0.0356	164519	32509	576	116	0	0	0.0802	-0.1080	nan	nan	0.4771	-8.6908	34.6665	-33.0495
BOXER_BI_32816_BROAD_32816	F	0.9977	-0.0260	0.1255	0.0075	0.0388	0.4978	0.0049	164519	32234	766	133	0	0	0.0394	-0.0170	nan	nan	0.0484	-0.3412	1.1313	-0.8954
BOXER_BI_4911_BROAD_4911	F	0.9626	-0.0910	0.6902	0.0500	0.0850	0.5205	0.0473	164519	28541	1355	77	0	0	0.0828	-0.0840	nan	nan	0.4909	-8.1042	32.0008	-30.1616
BOXER_BI_3302_BROAD_3302	M	0.7516	-0.8030	1.3697	0.1065	0.1188	0.5077	0.0253	164517	13466	0	67	0	0	-0.0000	-0.5380	nan	nan	0.3029	-12.4720	48.2929	-45.0253
BOXER_BI_25318_BROAD_25318	F	0.9969	-0.0365	0.1754	0.0671	0.0398	0.5075	0.0093	164519	30990	1251	200	0	0	0.0433	-0.0090	nan	nan	0.2286	-1.5255	6.2160	-6.0712
BOXER_BI_3703_BROAD_3703	F	0.9981	-0.0190	0.1186	0.0228	0.0373	0.4983	0.0134	164517	26867	772	80	0	0	0.0377	-0.0110	nan	nan	0.0157	-0.2142	0.6878	-0.5839
BOXER_BI_3208_BROAD_3208	M	0.9670	-0.1930	0.6864	0.0386	0.0805	0.5007	0.0111	164516	30573	0	132	0	0	-0.0000	-0.0515	nan	nan	0.4716	-8.2149	33.1381	-31.8089
BOXER_BI_89950_UPPSALA_2.6.27	F	0.9487	-0.1380	0.7936	0.0684	0.0885	0.5292	0.0759	164518	33556	1189	109	0	0	0.0823	-0.1400	nan	nan	0.5162	-9.1093	35.5418	-33.1136
BOXER_BI_3231_BROAD_3231	M	0.9927	-0.0220	0.3717	0.1470	0.0561	0.5097	0.0171	164517	30560	0	220	0	0	-0.0000	-0.3920	nan	nan	0.1531	-2.7604	11.5398	-11.6770
BOXER_BI_7353_BROAD_7353	F	0.9563	-0.0850	0.7753	0.0406	0.0921	0.5078	0.0320	164517	25731	654	164	0	0	0.0871	-0.0790	nan	nan	0.4527	-9.0054	36.3367	-34.9001
BOXER_BI_26669_BROAD_26669	F	0.9981	-0.0210	0.1291	0.0423	0.0343	0.4999	0.0041	164517	27718	691	50	0	0	0.0304	-0.0470	nan	nan	0.0277	-0.3953	1.5537	-1.5304
BOXER_BI_7352_BROAD_7352	F	0.9981	-0.0215	0.1118	0.0150	0.0325	0.5004	-0.0002	164516	31117	516	214	0	0	0.0325	-0.0280	nan	nan	0.0322	-0.2428	0.7489	-0.5306
BOXER_BI_3301_BROAD_3301	F	0.6400	-0.8800	1.4453	0.0114	0.1208	0.5004	0.0104	164517	14537	318	72	0	0	0.0991	-0.9890	nan	nan	0.3631	-13.3561	49.0148	-44.3590
