"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","description.1","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1","origin:ch1","tissue:ch1"
"GSM2539243","BELS_27485","GSM2539243","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Belgian Sheepdog_whole blood","Canis lupus familiaris","origin: North America","breed: Belgian Sheepdog","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539243/suppl/GSM2539243_9388954081_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539243/suppl/GSM2539243_9388954081_R01C02_Red.idat.gz","173662","Belgian Sheepdog","North America","whole blood"
"GSM2539244","BLDH_25394","GSM2539244","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Bloodhound_whole blood","Canis lupus familiaris","origin: North America","breed: Bloodhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539244/suppl/GSM2539244_9388954081_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539244/suppl/GSM2539244_9388954081_R05C01_Red.idat.gz","173662","Bloodhound","North America","whole blood"
"GSM2539245","BMD_4667","GSM2539245","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Bernese Mountain Dog_whole blood","Canis lupus familiaris","origin: North America","breed: Bernese Mountain Dog","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539245/suppl/GSM2539245_9933510117_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539245/suppl/GSM2539245_9933510117_R02C02_Red.idat.gz","173662","Bernese Mountain Dog","North America","whole blood"
"GSM2539246","BMD_4679","GSM2539246","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Bernese Mountain Dog_whole blood","Canis lupus familiaris","origin: North America","breed: Bernese Mountain Dog","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539246/suppl/GSM2539246_9388954081_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539246/suppl/GSM2539246_9388954081_R06C01_Red.idat.gz","173662","Bernese Mountain Dog","North America","whole blood"
"GSM2539247","BMD_4687","GSM2539247","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Bernese Mountain Dog_whole blood","Canis lupus familiaris","origin: North America","breed: Bernese Mountain Dog","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539247/suppl/GSM2539247_9255905114_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539247/suppl/GSM2539247_9255905114_R06C01_Red.idat.gz","173662","Bernese Mountain Dog","North America","whole blood"
"GSM2539248","BMD_972","GSM2539248","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Bernese Mountain Dog_whole blood","Canis lupus familiaris","origin: North America","breed: Bernese Mountain Dog","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539248/suppl/GSM2539248_9255905114_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539248/suppl/GSM2539248_9255905114_R02C01_Red.idat.gz","173662","Bernese Mountain Dog","North America","whole blood"
"GSM2539249","BMD_983","GSM2539249","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Bernese Mountain Dog_whole blood","Canis lupus familiaris","origin: North America","breed: Bernese Mountain Dog","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539249/suppl/GSM2539249_9255905114_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539249/suppl/GSM2539249_9255905114_R03C01_Red.idat.gz","173662","Bernese Mountain Dog","North America","whole blood"
"GSM2539250","CHIH_13131","GSM2539250","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Chihuahua_whole blood","Canis lupus familiaris","origin: North America","breed: Chihuahua","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539250/suppl/GSM2539250_9255473015_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539250/suppl/GSM2539250_9255473015_R01C01_Red.idat.gz","173662","Chihuahua","North America","whole blood"
"GSM2539251","CHOW_13802","GSM2539251","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Chow Chow_whole blood","Canis lupus familiaris","origin: North America","breed: Chow Chow","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539251/suppl/GSM2539251_5092291053_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539251/suppl/GSM2539251_5092291053_R06C01_Red.idat.gz","173662","Chow Chow","North America","whole blood"
"GSM2539252","CHOW_15630","GSM2539252","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Chow Chow_whole blood","Canis lupus familiaris","origin: North America","breed: Chow Chow","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539252/suppl/GSM2539252_5092291017_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539252/suppl/GSM2539252_5092291017_R02C02_Red.idat.gz","173662","Chow Chow","North America","whole blood"
"GSM2539253","DANE_6610","GSM2539253","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Great Dane_whole blood","Canis lupus familiaris","origin: North America","breed: Great Dane","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539253/suppl/GSM2539253_9255473005_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539253/suppl/GSM2539253_9255473005_R01C01_Red.idat.gz","173662","Great Dane","North America","whole blood"
"GSM2539254","FCR_20576","GSM2539254","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Flat Coated Retriever_whole blood","Canis lupus familiaris","origin: North America","breed: Flat Coated Retriever","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","PUL_matrix.txt","PUL_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539254/suppl/GSM2539254_9255473005_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539254/suppl/GSM2539254_9255473005_R05C01_Red.idat.gz","173662","Flat Coated Retriever","North America","whole blood"
