mocha_sample_id	batch_id	green_idat	red_idat	other_id	study	broad_id_number		Comstock id	sample_type	breed	sex	health_status	Cancer	Cancer_2	Age	Age in DB	Age at death	date_of_birth	date_of_death	date_in_database	Total_mcas	Collected_healthy	size	pop
GSM2196602	A	9806219002_R01C01_Grn.idat	9806219002_R01C01_Red.idat.gz	CANE [28921]	"Dreger DL, Davis BW, Cocco R, Sechi S et al. Commonalities in Development of Pure Breeds and Population Isolates Revealed in the Genome of the Sardinian Fonni's Dog. Genetics 2016 Oct;204(2):737-755. PMID: 27519604"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2196603	A	9806219002_R02C01_Grn.idat	9806219002_R02C01_Red.idat.gz	CANE [28922]	"Dreger DL, Davis BW, Cocco R, Sechi S et al. Commonalities in Development of Pure Breeds and Population Isolates Revealed in the Genome of the Sardinian Fonni's Dog. Genetics 2016 Oct;204(2):737-755. PMID: 27519604"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424512	A	200950830001_R05C01_Grn.idat	200950830001_R05C01_Red.idat.gz	CANE: 31328	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424513	A	200950830001_R06C01_Grn.idat	200950830001_R06C01_Red.idat.gz	CANE: 31329	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424514	A	200950830016_R01C01_Grn.idat	200950830016_R01C01_Red.idat.gz	CANE: 31330	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424515	A	200950830016_R02C01_Grn.idat	200950830016_R02C01_Red.idat.gz	CANE: 31331	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424516	A	200950830016_R03C02_Grn.idat	200950830016_R03C02_Red.idat.gz	CANE: 31332	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424517	A	200950830020_R05C01_Grn.idat	200950830020_R05C01_Red.idat.gz	CANE: 31333	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424518	A	200950830010_R05C01_Grn.idat	200950830010_R05C01_Red.idat.gz	CANE: 31336	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424519	A	200950830011_R01C01_Grn.idat	200950830011_R01C01_Red.idat.gz	CANE: 31337	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424521	A	200950830019_R01C01_Grn.idat	200950830019_R01C01_Red.idat.gz	CANE: 31342	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424522	A	200950830019_R03C02_Grn.idat	200950830019_R03C02_Red.idat.gz	CANE: 31344	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502219	A	200950830019_R02C02_Grn.idat	200950830019_R02C02_Red.idat.gz	ITCC_31343_blood	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Blood	Cane Corso	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2195614	A	3998887040_R01C02_Grn.idat	3998887040_R01C02_Red.idat.gz	CPAT DNA [24532]	"Decker B, Davis BW, Rimbault M, Long AH et al. Comparison against 186 canid whole-genome sequences reveals survival strategies of an ancient clonally transmissible canine tumor. Genome Res 2015 Nov;25(11):1646-55. PMID: 26232412"	NA			Blood	Cane Paratore	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2195618	A	3998887040_R05C02_Grn.idat	3998887040_R05C02_Red.idat.gz	CPAT DNA [24540]	"Decker B, Davis BW, Rimbault M, Long AH et al. Comparison against 186 canid whole-genome sequences reveals survival strategies of an ancient clonally transmissible canine tumor. Genome Res 2015 Nov;25(11):1646-55. PMID: 26232412"	NA			Blood	Cane Paratore	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400746	A	9830881017_R04C02_Grn.idat	9830881017_R04C02_Red.idat.gz	7670 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400747	A	9830881017_R05C02_Grn.idat	9830881017_R05C02_Red.idat.gz	9283 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400748	A	9830881017_R06C02_Grn.idat	9830881017_R06C02_Red.idat.gz	6200 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400749	A	9830881019_R01C01_Grn.idat	9830881019_R01C01_Red.idat.gz	6199 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400750	A	9830881019_R02C01_Grn.idat	9830881019_R02C01_Red.idat.gz	7328 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400751	A	9830881019_R03C01_Grn.idat	9830881019_R03C01_Red.idat.gz	7654 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400752	A	9830881019_R04C01_Grn.idat	9830881019_R04C01_Red.idat.gz	7666 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400754	A	9830881019_R06C01_Grn.idat	9830881019_R06C01_Red.idat.gz	9284 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400755	A	9830881019_R01C02_Grn.idat	9830881019_R01C02_Red.idat.gz	9285 CARD DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cardigan Welsh Corgi	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502182	A	100994160137_R03C02_Grn.idat	100994160137_R03C02_Red.idat.gz	CARO_29866_whole blood	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Carolina Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502193	A	100994160146_R01C01_Grn.idat	100994160146_R01C01_Red.idat.gz	CARO_29684_whole blood	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Carolina Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502199	A	100994160150_R05C01_Grn.idat	100994160150_R05C01_Red.idat.gz	CARO_29687_whole blood	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Carolina Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502180	A	100994160137_R02C01_Grn.idat	100994160137_R02C01_Red.idat.gz	LEOP_10791_whole blood	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Catahoula Leopard Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502186	A	100994160144_R02C01_Grn.idat	100994160144_R02C01_Red.idat.gz	LEOP_07703_buccal cells	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Buccal	Catahoula Leopard Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502192	A	100994160144_R06C02_Grn.idat	100994160144_R06C02_Red.idat.gz	LEOP_07702_buccal cells	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Buccal	Catahoula Leopard Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502195	A	100994160146_R02C02_Grn.idat	100994160146_R02C02_Red.idat.gz	LEOP_07705_buccal cells	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Buccal	Catahoula Leopard Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502242	A	201303420025_R05C02_Grn.idat	201303420025_R05C02_Red.idat.gz	LEOP_33137_blood	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Blood	Catahoula Leopard Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502244	A	201303420025_R06C02_Grn.idat	201303420025_R06C02_Red.idat.gz	LEOP_33138_blood	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Blood	Catahoula Leopard Dog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424547	A	200950830001_R01C01_Grn.idat	200950830001_R01C01_Red.idat.gz	CAUC: 31373	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Caucasian Shepherd	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424548	A	200950830001_R03C02_Grn.idat	200950830001_R03C02_Red.idat.gz	CAUC: 31374	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Caucasian Shepherd	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424549	A	200950830020_R01C01_Grn.idat	200950830020_R01C01_Red.idat.gz	CAUC: 31376	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Caucasian Shepherd	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424550	A	200950830010_R01C01_Grn.idat	200950830010_R01C01_Red.idat.gz	CAUC: 31379	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Caucasian Shepherd	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424551	A	200514100016_R05C02_Grn.idat	200514100016_R05C02_Red.idat.gz	CAUC: 31380	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Caucasian Shepherd	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400773	A	9933510167_R06C02_Grn.idat	9933510167_R06C02_Red.idat.gz	13193 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400774	A	9933510196_R01C01_Grn.idat	9933510196_R01C01_Red.idat.gz	14520 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400775	A	9933510196_R02C01_Grn.idat	9933510196_R02C01_Red.idat.gz	14911 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400776	A	9933510196_R03C01_Grn.idat	9933510196_R03C01_Red.idat.gz	14912 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400777	A	9933510196_R04C01_Grn.idat	9933510196_R04C01_Red.idat.gz	14913 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400778	A	9933510196_R05C01_Grn.idat	9933510196_R05C01_Red.idat.gz	14916 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400779	A	9933510196_R06C01_Grn.idat	9933510196_R06C01_Red.idat.gz	15286 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400780	A	9255905117_R05C01_Grn.idat	9255905117_R05C01_Red.idat.gz	27121 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400781	A	9933510137_R01C02_Grn.idat	9933510137_R01C02_Red.idat.gz	7279 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2400782	A	9933510107_R01C01_Grn.idat	9933510107_R01C01_Red.idat.gz	952 CKCS DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Cavalier King Charles Spaniel	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424552	A	200950830022_R01C01_Grn.idat	200950830022_R01C01_Red.idat.gz	CASD: 31381	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Central Asian Sheepdog	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
