"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","breed:ch1","disease state:ch1","gender:ch1","tissue:ch1"
"GSM1251499","GREY_BI_11392_BROAD_11392","GSM1251499","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251500","GREY_Comst_491_BI_44016","GSM1251500","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251501","GREY_Comst_651_BI_44025","GSM1251501","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251502","GREY_BI_9643_BROAD_9643","GSM1251502","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251503","GREY_BI_20721_BROAD_20721","GSM1251503","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251504","GREY_BI_16282_BROAD_16282","GSM1251504","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251505","GREY_Comst_500_BI_44017","GSM1251505","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251506","GREY_Comst_654_BI_44027","GSM1251506","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251507","GREY_BI_0532_COMSTOCK_532","GSM1251507","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251508","GREY_BI_027_COMSTOCK_27","GSM1251508","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251509","GREY_BI_32900_COMSTOCK_47","GSM1251509","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251510","GREY_BI_0575_COMSTOCK_575","GSM1251510","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251511","GREY_BI_15062_COMSTOCK_137","GSM1251511","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251512","GREY_BI_33169_COMSTOCK_281","GSM1251512","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251513","GREY_BI_0533_COMSTOCK_533","GSM1251513","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251514","GREY_BI_028_COMSTOCK_28","GSM1251514","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251515","GREY_BI_32901_COMSTOCK_48","GSM1251515","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251516","GREY_BI_15212_COMSTOCK_588","GSM1251516","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: unknown","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","unknown","male","blood"
"GSM1251517","GREY_BI_33082_COMSTOCK_151","GSM1251517","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251518","GREY_BI_33171_COMSTOCK_291","GSM1251518","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
